pair,construct_a,construct_b,n_contexts_measured,n_contexts_significant,retention_rate,mean_abs_gamma,median_abs_gamma,sign_consistency,majority_sign,n_countries,n_waves,first_wave,last_wave
wvs_agg_voluntary_association_belonging|WVS_A::wvs_agg_voting_participation|WVS_E,voluntary_association_belonging,voting_participation,34,18,0.529,0.0361,0.027,0.735,-1,34,1,7,7
wvs_agg_confidence_in_civil_society_organizations|WVS_E::wvs_agg_gender_role_traditionalism|WVS_D,confidence_in_civil_society_organizations,gender_role_traditionalism,216,114,0.528,0.0269,0.019,0.805,-1,99,5,3,7
wvs_agg_existential_threat_worry|WVS_H::wvs_agg_religious_exclusivism|WVS_F,existential_threat_worry,religious_exclusivism,89,47,0.528,0.0245,0.018,0.775,1,63,2,6,7
wvs_agg_acceptance_of_state_surveillance|WVS_H::wvs_agg_voluntary_association_active_membership|WVS_A,acceptance_of_state_surveillance,voluntary_association_active_membership,36,19,0.528,0.0168,0.0157,0.583,-1,36,1,7,7
wvs_agg_gender_role_traditionalism|WVS_D::wvs_agg_precautionary_security_behaviors|WVS_H,gender_role_traditionalism,precautionary_security_behaviors,110,58,0.527,0.0281,0.0217,0.782,1,78,2,6,7
wvs_agg_job_scarcity_gender_discrimination|WVS_C::wvs_agg_offline_political_participation|WVS_E,job_scarcity_gender_discrimination,offline_political_participation,188,99,0.527,0.041,0.0342,0.617,1,91,6,2,7
wvs_agg_female_income_threat_to_marriage|WVS_D::wvs_agg_religious_exclusivism|WVS_F,female_income_threat_to_marriage,religious_exclusivism,97,51,0.526,0.0282,0.0152,0.845,1,70,2,6,7
wvs_agg_familial_duty_obligations|WVS_D::wvs_agg_sexual_and_reproductive_morality_permissiveness|WVS_F,familial_duty_obligations,sexual_and_reproductive_morality_permissiveness,57,30,0.526,0.0278,0.023,0.696,1,57,1,7,7
wvs_agg_authoritarian_governance_tolerance|WVS_E::wvs_agg_basic_needs_deprivation|WVS_H,authoritarian_governance_tolerance,basic_needs_deprivation,78,41,0.526,0.0197,0.0131,0.87,1,60,2,6,7
wvs_agg_offline_political_participation|WVS_E::wvs_agg_socioeconomic_insecurity_worry|WVS_H,offline_political_participation,socioeconomic_insecurity_worry,80,42,0.525,0.0323,0.0222,0.625,1,61,2,6,7
wvs_agg_child_qualities_conformity_tradition|WVS_A::wvs_agg_religious_exclusivism|WVS_F,child_qualities_conformity_tradition,religious_exclusivism,101,53,0.525,0.0245,0.0167,0.782,-1,71,2,6,7
wvs_agg_electoral_integrity|WVS_E::wvs_agg_neighborhood_disorder_and_crime|WVS_H,electoral_integrity,neighborhood_disorder_and_crime,101,53,0.525,0.022,0.016,0.772,1,75,2,6,7
wvs_agg_freedom_security_tradeoff_perception|WVS_H::wvs_agg_offline_political_participation|WVS_E,freedom_security_tradeoff_perception,offline_political_participation,42,22,0.524,0.028,0.019,0.833,-1,42,1,7,7
wvs_agg_basic_needs_deprivation|WVS_H::wvs_agg_international_organization_knowledge|WVS_E,basic_needs_deprivation,international_organization_knowledge,46,24,0.522,0.0301,0.0164,0.696,-1,46,1,7,7
wvs_agg_familial_duty_obligations|WVS_D::wvs_agg_voting_participation|WVS_E,familial_duty_obligations,voting_participation,46,24,0.522,0.0317,0.0252,0.63,1,46,1,7,7
wvs_agg_existential_threat_worry|WVS_H::wvs_agg_religious_practice_and_self_identification|WVS_F,existential_threat_worry,religious_practice_and_self_identification,98,51,0.52,0.0257,0.0217,0.771,1,70,2,6,7
wvs_agg_offline_political_participation|WVS_E::wvs_agg_religious_practice_and_self_identification|WVS_F,offline_political_participation,religious_practice_and_self_identification,187,97,0.519,0.0406,0.0238,0.663,1,91,6,2,7
wvs_agg_civic_dishonesty_tolerance|WVS_F::wvs_agg_work_ethic|WVS_C,civic_dishonesty_tolerance,work_ethic,112,58,0.518,0.0275,0.0156,0.809,1,80,3,4,7
wvs_agg_existential_threat_worry|WVS_H::wvs_agg_sexual_and_reproductive_morality_permissiveness|WVS_F,existential_threat_worry,sexual_and_reproductive_morality_permissiveness,89,46,0.517,0.0224,0.0167,0.742,1,64,2,6,7
wvs_agg_institutional_threat_perception|WVS_H::wvs_agg_violence_tolerance|WVS_F,institutional_threat_perception,violence_tolerance,64,33,0.516,0.0194,0.014,0.734,-1,51,2,6,7
wvs_agg_confidence_in_domestic_institutions|WVS_E::wvs_agg_religious_practice_and_self_identification|WVS_F,confidence_in_domestic_institutions,religious_practice_and_self_identification,215,111,0.516,0.0243,0.018,0.742,1,100,6,2,7
wvs_agg_online_political_participation|WVS_E::wvs_agg_religion_versus_secularism_orientation|WVS_F,online_political_participation,religion_versus_secularism_orientation,62,32,0.516,0.0409,0.0319,0.565,1,62,1,7,7
wvs_agg_perceived_negative_effects_of_immigration|WVS_G::wvs_agg_science_skepticism|WVS_I,perceived_negative_effects_of_immigration,science_skepticism,64,33,0.516,0.0204,0.0108,0.734,1,64,1,7,7
wvs_agg_freedom_security_tradeoff_perception|WVS_H::wvs_agg_political_information_sources|WVS_E,freedom_security_tradeoff_perception,political_information_sources,66,34,0.515,0.0258,0.0186,0.606,-1,66,1,7,7
wvs_agg_social_intolerance_outgroups|WVS_A::wvs_agg_socioeconomic_insecurity_worry|WVS_H,social_intolerance_outgroups,socioeconomic_insecurity_worry,82,42,0.512,0.028,0.0179,0.537,-1,61,2,6,7
wvs_agg_child_qualities_autonomy_self_expression|WVS_A::wvs_agg_job_scarcity_gender_discrimination|WVS_C,child_qualities_autonomy_self_expression,job_scarcity_gender_discrimination,219,112,0.511,0.0333,0.0193,0.78,1,100,6,2,7
wvs_agg_job_scarcity_gender_discrimination|WVS_C::wvs_agg_social_intolerance_outgroups|WVS_A,job_scarcity_gender_discrimination,social_intolerance_outgroups,184,94,0.511,0.0365,0.0219,0.614,-1,93,6,2,7
wvs_agg_existential_threat_worry|WVS_H::wvs_agg_voluntary_association_belonging|WVS_A,existential_threat_worry,voluntary_association_belonging,45,23,0.511,0.0227,0.0149,0.644,1,45,1,7,7
wvs_agg_child_qualities_autonomy_self_expression|WVS_A::wvs_agg_offline_political_participation|WVS_E,child_qualities_autonomy_self_expression,offline_political_participation,194,99,0.51,0.0377,0.0258,0.829,1,91,6,2,7
wvs_agg_religious_exclusivism|WVS_F::wvs_agg_science_technology_optimism|WVS_E,religious_exclusivism,science_technology_optimism,100,51,0.51,0.0189,0.015,0.79,1,70,2,6,7
wvs_agg_outgroup_trust|WVS_G::wvs_agg_socioeconomic_insecurity_worry|WVS_H,outgroup_trust,socioeconomic_insecurity_worry,104,53,0.51,0.0233,0.0154,0.721,1,76,2,6,7
wvs_agg_child_qualities_autonomy_self_expression|WVS_A::wvs_agg_religious_practice_and_self_identification|WVS_F,child_qualities_autonomy_self_expression,religious_practice_and_self_identification,216,110,0.509,0.0286,0.0201,0.741,1,100,6,2,7
wvs_agg_international_organization_knowledge|WVS_E::wvs_agg_religious_exclusivism|WVS_F,international_organization_knowledge,religious_exclusivism,57,29,0.509,0.0254,0.0207,0.772,1,57,1,7,7
wvs_agg_political_information_sources|WVS_E::wvs_agg_precautionary_security_behaviors|WVS_H,political_information_sources,precautionary_security_behaviors,110,56,0.509,0.0276,0.018,0.573,-1,78,2,6,7
wvs_agg_acceptance_of_state_surveillance|WVS_H::wvs_agg_job_scarcity_gender_discrimination|WVS_C,acceptance_of_state_surveillance,job_scarcity_gender_discrimination,61,31,0.508,0.0262,0.0186,0.869,-1,61,1,7,7
wvs_agg_multilevel_place_attachment|WVS_G::wvs_agg_work_ethic|WVS_C,multilevel_place_attachment,work_ethic,61,31,0.508,0.0209,0.014,0.82,-1,61,1,7,7
wvs_agg_gender_role_traditionalism|WVS_D::wvs_agg_religious_practice_and_self_identification|WVS_F,gender_role_traditionalism,religious_practice_and_self_identification,213,108,0.507,0.0357,0.0213,0.585,1,99,6,2,7
wvs_agg_life_autonomy_morality_permissiveness|WVS_F::wvs_agg_voting_participation|WVS_E,life_autonomy_morality_permissiveness,voting_participation,89,45,0.506,0.0328,0.0235,0.82,1,70,2,6,7
wvs_agg_child_qualities_autonomy_self_expression|WVS_A::wvs_agg_religious_belief|WVS_F,child_qualities_autonomy_self_expression,religious_belief,178,90,0.506,0.0264,0.019,0.775,-1,83,6,2,7
wvs_agg_existential_threat_worry|WVS_H::wvs_agg_science_skepticism|WVS_I,existential_threat_worry,science_skepticism,97,49,0.505,0.0203,0.0118,0.729,-1,69,2,6,7
wvs_agg_science_skepticism|WVS_I::wvs_agg_voting_participation|WVS_E,science_skepticism,voting_participation,91,46,0.505,0.0278,0.0204,0.681,-1,70,2,6,7
wvs_agg_sexual_and_reproductive_morality_permissiveness|WVS_F::wvs_agg_subjective_wellbeing|WVS_A,sexual_and_reproductive_morality_permissiveness,subjective_wellbeing,195,98,0.503,0.0265,0.0165,0.677,1,94,6,2,7
wvs_agg_basic_needs_deprivation|WVS_H::wvs_agg_gender_role_traditionalism|WVS_D,basic_needs_deprivation,gender_role_traditionalism,78,39,0.5,0.0237,0.0166,0.795,-1,60,2,6,7
wvs_agg_child_qualities_prosocial_diligence|WVS_A::wvs_agg_online_political_participation|WVS_E,child_qualities_prosocial_diligence,online_political_participation,64,32,0.5,0.0331,0.0265,0.766,1,64,1,7,7
wvs_agg_female_income_threat_to_marriage|WVS_D::wvs_agg_religious_belief|WVS_F,female_income_threat_to_marriage,religious_belief,88,44,0.5,0.0232,0.0112,0.648,-1,65,2,6,7
wvs_agg_familial_duty_obligations|WVS_D::wvs_agg_life_autonomy_morality_permissiveness|WVS_F,familial_duty_obligations,life_autonomy_morality_permissiveness,64,32,0.5,0.0202,0.0142,0.766,1,64,1,7,7
wvs_agg_female_income_threat_to_marriage|WVS_D::wvs_agg_life_autonomy_morality_permissiveness|WVS_F,female_income_threat_to_marriage,life_autonomy_morality_permissiveness,106,53,0.5,0.0229,0.0141,0.755,1,78,2,6,7
wvs_agg_precautionary_security_behaviors|WVS_H::wvs_agg_religious_practice_and_self_identification|WVS_F,precautionary_security_behaviors,religious_practice_and_self_identification,110,55,0.5,0.0336,0.0201,0.709,-1,78,2,6,7
wvs_agg_child_qualities_conformity_tradition|WVS_A::wvs_agg_online_political_participation|WVS_E,child_qualities_conformity_tradition,online_political_participation,64,32,0.5,0.0373,0.0251,0.781,-1,64,1,7,7
wvs_agg_perceived_corruption|WVS_E::wvs_agg_voluntary_association_active_membership|WVS_A,perceived_corruption,voluntary_association_active_membership,6,3,0.5,0.0243,0.016,0.833,-1,6,1,7,7
wvs_agg_familial_duty_obligations|WVS_D::wvs_agg_job_scarcity_gender_discrimination|WVS_C,familial_duty_obligations,job_scarcity_gender_discrimination,62,31,0.5,0.0264,0.0182,0.726,1,62,1,7,7
wvs_agg_child_qualities_conformity_tradition|WVS_A::wvs_agg_political_information_sources|WVS_E,child_qualities_conformity_tradition,political_information_sources,113,56,0.496,0.0259,0.0185,0.705,-1,80,2,6,7
wvs_agg_outgroup_trust|WVS_G::wvs_agg_voting_participation|WVS_E,outgroup_trust,voting_participation,91,45,0.495,0.0305,0.0208,0.789,-1,71,2,6,7
wvs_agg_gender_role_traditionalism|WVS_D::wvs_agg_socioeconomic_insecurity_worry|WVS_H,gender_role_traditionalism,socioeconomic_insecurity_worry,105,52,0.495,0.0267,0.0199,0.61,-1,76,2,6,7
wvs_agg_job_scarcity_gender_discrimination|WVS_C::wvs_agg_religious_exclusivism|WVS_F,job_scarcity_gender_discrimination,religious_exclusivism,97,48,0.495,0.0354,0.0225,0.792,1,70,2,6,7
wvs_agg_political_information_sources|WVS_E::wvs_agg_socioeconomic_insecurity_worry|WVS_H,political_information_sources,socioeconomic_insecurity_worry,105,52,0.495,0.0328,0.0208,0.724,-1,76,2,6,7
wvs_agg_precautionary_security_behaviors|WVS_H::wvs_agg_religious_belief|WVS_F,precautionary_security_behaviors,religious_belief,89,44,0.494,0.0255,0.0137,0.697,1,64,2,6,7
wvs_agg_institutional_threat_perception|WVS_H::wvs_agg_religious_practice_and_self_identification|WVS_F,institutional_threat_perception,religious_practice_and_self_identification,83,41,0.494,0.0239,0.0185,0.639,-1,61,2,6,7
wvs_agg_acceptance_of_state_surveillance|WVS_H::wvs_agg_gender_role_traditionalism|WVS_D,acceptance_of_state_surveillance,gender_role_traditionalism,65,32,0.492,0.0223,0.0149,0.815,-1,65,1,7,7
wvs_agg_gender_role_traditionalism|WVS_D::wvs_agg_multilevel_place_attachment|WVS_G,gender_role_traditionalism,multilevel_place_attachment,61,30,0.492,0.0194,0.0144,0.717,-1,61,1,7,7
wvs_agg_perceived_negative_effects_of_immigration|WVS_G::wvs_agg_work_ethic|WVS_C,perceived_negative_effects_of_immigration,work_ethic,65,32,0.492,0.0213,0.0132,0.812,-1,65,1,7,7
wvs_agg_gender_role_traditionalism|WVS_D::wvs_agg_offline_political_participation|WVS_E,gender_role_traditionalism,offline_political_participation,191,94,0.492,0.0371,0.0275,0.6,1,90,6,2,7
wvs_agg_autocracy_support|WVS_E::wvs_agg_voluntary_association_belonging|WVS_A,autocracy_support,voluntary_association_belonging,61,30,0.492,0.0261,0.0128,0.787,1,55,2,4,7
wvs_agg_religious_exclusivism|WVS_F::wvs_agg_voluntary_association_active_membership|WVS_A,religious_exclusivism,voluntary_association_active_membership,53,26,0.491,0.0221,0.0155,0.808,1,44,2,6,7
wvs_agg_child_qualities_autonomy_self_expression|WVS_A::wvs_agg_science_skepticism|WVS_I,child_qualities_autonomy_self_expression,science_skepticism,112,55,0.491,0.0181,0.0128,0.821,-1,79,2,6,7
wvs_agg_outgroup_trust|WVS_G::wvs_agg_political_information_sources|WVS_E,outgroup_trust,political_information_sources,112,55,0.491,0.0237,0.0183,0.768,1,80,2,6,7
wvs_agg_religious_belief|WVS_F::wvs_agg_work_ethic|WVS_C,religious_belief,work_ethic,98,48,0.49,0.0254,0.0156,0.755,-1,71,3,4,7
wvs_agg_precautionary_security_behaviors|WVS_H::wvs_agg_religious_exclusivism|WVS_F,precautionary_security_behaviors,religious_exclusivism,98,48,0.49,0.0234,0.0154,0.619,-1,69,2,6,7
wvs_agg_science_technology_optimism|WVS_E::wvs_agg_voluntary_association_belonging|WVS_A,science_technology_optimism,voluntary_association_belonging,49,24,0.49,0.0181,0.0159,0.735,1,49,1,7,7
wvs_agg_freedom_security_tradeoff_perception|WVS_H::wvs_agg_voluntary_association_belonging|WVS_A,freedom_security_tradeoff_perception,voluntary_association_belonging,49,24,0.49,0.02,0.0148,0.755,-1,49,1,7,7
wvs_agg_science_skepticism|WVS_I::wvs_agg_voluntary_association_belonging|WVS_A,science_skepticism,voluntary_association_belonging,49,24,0.49,0.0246,0.0155,0.833,-1,49,1,7,7
wvs_agg_civic_dishonesty_tolerance|WVS_F::wvs_agg_neighborhood_disorder_and_crime|WVS_H,civic_dishonesty_tolerance,neighborhood_disorder_and_crime,102,50,0.49,0.0258,0.0146,0.706,-1,75,2,6,7
wvs_agg_perceived_negative_effects_of_immigration|WVS_G::wvs_agg_voting_participation|WVS_E,perceived_negative_effects_of_immigration,voting_participation,45,22,0.489,0.0287,0.0234,0.644,-1,45,1,7,7
wvs_agg_religious_belief|WVS_F::wvs_agg_subjective_wellbeing|WVS_A,religious_belief,subjective_wellbeing,178,87,0.489,0.02,0.0138,0.601,-1,83,6,2,7
wvs_agg_existential_threat_worry|WVS_H::wvs_agg_voluntary_association_active_membership|WVS_A,existential_threat_worry,voluntary_association_active_membership,47,23,0.489,0.0204,0.0166,0.66,1,38,2,6,7
wvs_agg_multilevel_place_attachment|WVS_G::wvs_agg_violence_tolerance|WVS_F,multilevel_place_attachment,violence_tolerance,47,23,0.489,0.0161,0.0113,0.787,-1,47,1,7,7
wvs_agg_religious_exclusivism|WVS_F::wvs_agg_voting_participation|WVS_E,religious_exclusivism,voting_participation,82,40,0.488,0.0346,0.0249,0.634,1,63,2,6,7
wvs_agg_child_qualities_conformity_tradition|WVS_A::wvs_agg_life_autonomy_morality_permissiveness|WVS_F,child_qualities_conformity_tradition,life_autonomy_morality_permissiveness,217,106,0.488,0.0224,0.0148,0.802,-1,100,6,2,7
wvs_agg_science_technology_optimism|WVS_E::wvs_agg_subjective_wellbeing|WVS_A,science_technology_optimism,subjective_wellbeing,150,73,0.487,0.0142,0.0102,0.813,1,88,3,5,7
wvs_agg_violence_tolerance|WVS_F::wvs_agg_voting_participation|WVS_E,violence_tolerance,voting_participation,74,36,0.486,0.029,0.019,0.676,1,58,2,6,7
wvs_agg_perceived_positive_effects_of_immigration|WVS_G::wvs_agg_voluntary_association_active_membership|WVS_A,perceived_positive_effects_of_immigration,voluntary_association_active_membership,37,18,0.486,0.0187,0.0117,0.649,-1,37,1,7,7
wvs_agg_autocracy_support|WVS_E::wvs_agg_religious_exclusivism|WVS_F,autocracy_support,religious_exclusivism,101,49,0.485,0.0223,0.0112,0.802,1,71,2,6,7
wvs_agg_life_autonomy_morality_permissiveness|WVS_F::wvs_agg_socioeconomic_insecurity_worry|WVS_H,life_autonomy_morality_permissiveness,socioeconomic_insecurity_worry,103,50,0.485,0.0255,0.0153,0.748,-1,76,2,6,7
wvs_agg_familial_duty_obligations|WVS_D::wvs_agg_political_information_sources|WVS_E,familial_duty_obligations,political_information_sources,66,32,0.485,0.0262,0.0163,0.682,1,66,1,7,7
wvs_agg_civic_dishonesty_tolerance|WVS_F::wvs_agg_societal_change_attitudes|WVS_E,civic_dishonesty_tolerance,societal_change_attitudes,204,99,0.485,0.027,0.0148,0.814,-1,97,6,2,7
wvs_agg_life_autonomy_morality_permissiveness|WVS_F::wvs_agg_subjective_wellbeing|WVS_A,life_autonomy_morality_permissiveness,subjective_wellbeing,217,105,0.484,0.0203,0.013,0.705,1,100,6,2,7
wvs_agg_acceptance_of_state_surveillance|WVS_H::wvs_agg_online_political_participation|WVS_E,acceptance_of_state_surveillance,online_political_participation,64,31,0.484,0.0337,0.0255,0.672,-1,64,1,7,7
wvs_agg_civic_dishonesty_tolerance|WVS_F::wvs_agg_familial_duty_obligations|WVS_D,civic_dishonesty_tolerance,familial_duty_obligations,60,29,0.483,0.0225,0.0124,0.533,1,60,1,7,7
wvs_agg_electoral_integrity|WVS_E::wvs_agg_multilevel_place_attachment|WVS_G,electoral_integrity,multilevel_place_attachment,60,29,0.483,0.0197,0.0123,0.717,1,60,1,7,7
wvs_agg_science_technology_optimism|WVS_E::wvs_agg_socioeconomic_insecurity_worry|WVS_H,science_technology_optimism,socioeconomic_insecurity_worry,104,50,0.481,0.0194,0.0122,0.539,-1,75,2,6,7
wvs_agg_existential_threat_worry|WVS_H::wvs_agg_political_information_sources|WVS_E,existential_threat_worry,political_information_sources,98,47,0.48,0.0244,0.0183,0.724,1,70,2,6,7
wvs_agg_civic_dishonesty_tolerance|WVS_F::wvs_agg_social_intolerance_outgroups|WVS_A,civic_dishonesty_tolerance,social_intolerance_outgroups,167,80,0.479,0.0262,0.0149,0.635,-1,89,6,2,7
wvs_agg_religious_belief|WVS_F::wvs_agg_social_intolerance_outgroups|WVS_A,religious_belief,social_intolerance_outgroups,142,68,0.479,0.026,0.0179,0.549,1,74,6,2,7
wvs_agg_religious_practice_and_self_identification|WVS_F::wvs_agg_social_intolerance_outgroups|WVS_A,religious_practice_and_self_identification,social_intolerance_outgroups,178,85,0.478,0.0309,0.0198,0.618,-1,92,6,2,7
wvs_agg_confidence_in_domestic_institutions|WVS_E::wvs_agg_life_autonomy_morality_permissiveness|WVS_F,confidence_in_domestic_institutions,life_autonomy_morality_permissiveness,216,103,0.477,0.0212,0.0138,0.716,1,100,6,2,7
wvs_agg_voluntary_association_active_membership|WVS_A::wvs_agg_voting_participation|WVS_E,voluntary_association_active_membership,voting_participation,44,21,0.477,0.0342,0.0204,0.591,-1,39,2,6,7
wvs_agg_socioeconomic_insecurity_worry|WVS_H::wvs_agg_subjective_wellbeing|WVS_A,socioeconomic_insecurity_worry,subjective_wellbeing,105,50,0.476,0.025,0.0165,0.514,1,76,2,6,7
wvs_agg_life_autonomy_morality_permissiveness|WVS_F::wvs_agg_multilevel_place_attachment|WVS_G,life_autonomy_morality_permissiveness,multilevel_place_attachment,59,28,0.475,0.0189,0.0141,0.814,-1,59,1,7,7
wvs_agg_confidence_in_domestic_institutions|WVS_E::wvs_agg_multilevel_place_attachment|WVS_G,confidence_in_domestic_institutions,multilevel_place_attachment,61,29,0.475,0.0181,0.0106,0.754,-1,61,1,7,7
wvs_agg_familial_duty_obligations|WVS_D::wvs_agg_multilevel_place_attachment|WVS_G,familial_duty_obligations,multilevel_place_attachment,61,29,0.475,0.0171,0.0152,0.672,-1,61,1,7,7
